13	0.07692307692307693
4	0.16346153846153846
2	0.2756410256410256
1	0.4567307692307692
17	0.3771493212669683
5	0.3476244343891403
4	0.3336780866192631
3	0.3336349924585219
1	0.40767554885201945
3	0.40024132730015083
14	0.3703492585845527
12	0.3464312648136177
4	0.3390134752125702
8	0.32372679841167235
1	0.36881167851756086
9	0.3527053930546577
3	0.3515658601298739
15	0.3357381271596957
17	0.3211636746466467
14	0.30867691948574294
3	0.30985103443086626
11	0.2998991279071492
14	0.28996562545155885
17	0.2803347047832341
1	0.3091213165919047
6	0.3036422915947802
1	0.3294333178320105
1	0.35338212790943874
1	0.3756792959125615
5	0.3698233193821428
1	0.39015159940207367
3	0.38837602858742554
1	0.40691008832720055
1	0.42435390925875344
8	0.4158009404227891
2	0.4181398031888227
5	0.412244132832368
1	0.42771139249467405
1	0.442385459353785
8	0.43445082286994036
2	0.4360495832877467
8	0.42864364082851464
12	0.4206131685611848
6	0.41484165715449123
1	0.4278451758843914
1	0.44028332423473077
5	0.4351709130808003
2	0.4365215190582836
6	0.43101427717274043
14	0.4238225630578571
12	0.41714630365149385
17	0.4102554810699606
1	0.4213827361441123
1	0.4320978706599621
1	0.44242336392069004
1	0.4523800895649634
2	0.4532155265901395
1	0.46264284509720605
1	0.471750593485389
3	0.4694436391495214
6	0.46448008222357295
2	0.4650529841231928
4	0.4616394446926659
1	0.470051328369343
4	0.46666592331750695
2	0.4671709850854235
10	0.4616908211289247
2	0.4622541914064405
2	0.46280123211069496
1	0.4704755002233993
13	0.46493250834593
10	0.45986400128556987
2	0.4604138094871374
1	0.46770551476433825
17	0.46225375495963733
8	0.45781620555227365
16	0.4526822288567896
16	0.44767989258939483
15	0.44285694036252493
17	0.43805652272564044
1	0.44499409651915106
14	0.4404384193839001
9	0.4364706204890472
16	0.43201858929274906
16	0.4276713117716579
6	0.4246363740378789
18	0.4203940657794614
9	0.41687948674913927
2	0.41781342510027253
7	0.41475835529757116
14	0.4109855005297799
1	0.4173878320457606
3	0.4164840202316485
5	0.41418099873982245
1	0.42034751454256114
6	0.41770500571052055
2	0.4185534077135049
1	0.42448653620622423
1	0.4302998035172725
1	0.43599680548209974
3	0.4349803354608249
1	0.4405197439366991
8	0.4374564454518768
2	0.43805782578407026
14	0.4345661185997322
1	0.4399004004997347
2	0.4404620789997372
15	0.4370010103670236
2	0.4375789827489775
6	0.43511614351186556
2	0.4357006827595064
1	0.4407390695205823
1	0.4456882812947364
1	0.450550664792151
20	0.44706761553308877
9	0.4441714387708304
1	0.44892211023432754
2	0.449354973706918
1	0.4539822428354313
2	0.45436572414513604
3	0.45336545645247656
4	0.4516985264815546
7	0.44918762092363257
1	0.45362965623876456
4	0.45200061898885446
1	0.45634982042545086
7	0.45388137414538543
3	0.4529395925765413
2	0.4533044019364131
10	0.4505866757676715
1	0.4547806706091396
5	0.45285051401361587
1	0.4569644199232879
2	0.45728558096863653
10	0.4546390211096096
1	0.45864902830733306
1	0.4626004952539948
1	0.46649469456374854
1	0.4703328622287576
9	0.46776699257791726
3	0.4668135623705088
3	0.4658735607575709
1	0.46960871068234317
4	0.46808365019149356
3	0.46715433766143727
3	0.46623775544001184
1	0.4698687911172907
1	0.4734507587448766
1	0.47698464627007875
6	0.4749158597393893
3	0.47397822711418364
2	0.47414942298843243
10	0.47170400192314854
1	0.4751344954171541
2	0.47529491802736595
1	0.47865841214257515
1	0.48197905919899187
4	0.48051083730532734
2	0.48063341065560833
8	0.4784107018390108
4	0.47699200182758833
1	0.4802204462607514
3	0.4793192983286813
7	0.4772676998197085
2	0.4774054713359527
6	0.47553355082589677
2	0.475680056509574
1	0.4788010085541599
1	0.4818850262550229
18	0.47937720583914367
1	0.4824217835827744
2	0.48252398251543266
7	0.48056059037867954
18	0.47811803270728226
6	0.47633831061562165
1	0.47931366112348744
8	0.47731188902674454
6	0.4755666911483172
6	0.4738409926875259
13	0.4716358931555012
4	0.47041138545850947
6	0.46874245843218065
5	0.4672739204079611
3	0.46654598243472944
3	0.4658259140612083
6	0.46421753101070007
2	0.46440888111224715
7	0.4626984995257838
1	0.46554136460765794
4	0.4644069363728808
9	0.46255722001025373
14	0.4605200916322241
16	0.45845781136469965
5	0.4571255546050878
2	0.45734542355583097
17	0.4553121485857082
18	0.45328292730129116
13	0.4513821199761487
3	0.45078890999301896
15	0.4488682987763872
6	0.44746431055693586
19	0.4455096930737202
12	0.44372557307499905
10	0.4420406437952196
8	0.44049410406938927
11	0.43879708944239754
9	0.43721406539248797
20	0.43535245930887023
3	0.43486432951951354
4	0.43398402318846824
9	0.4324538198136941
1	0.43513092443721435
2	0.4354354740877439
3	0.43495836128048027
1	0.43758646192568734
15	0.43586924065134
5	0.43478228562529697
7	0.43344317946581
4	0.43260553937692503
12	0.43101793844036324
5	0.42997260840217155
6	0.4287865456015612
1	0.43134804091276496
3	0.43091047525392817
3	0.4304767990676144
3	0.4300469607236574
8	0.42870314151342104
12	0.427188361652982
13	0.4256588189249038
2	0.4259820414513173
1	0.42846696767880077
